Date-Time,Instantaneous computed discharge (cfs),Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous turbidity (FNU)
10/19/2014 00:00,17,88,50,150,39
10/18/2014 23:00,17,88,50,150,39
10/18/2014 22:00,17,88,50,150,39
10/18/2014 21:00,17,84,48,150,37
10/18/2014 20:00,17,88,50,150,39
10/18/2014 19:00,17,81,46,140,36
10/18/2014 18:00,17,84,48,150,37
10/18/2014 17:00,17,86,49,150,38
10/18/2014 16:00,17,84,48,150,37
10/18/2014 15:00,17,81,46,140,36
10/18/2014 14:00,17,86,49,150,38
10/18/2014 13:00,17,88,50,150,39
10/18/2014 12:00,17,88,50,150,39
10/18/2014 11:00,17,92,53,160,41
10/18/2014 10:00,17,97,55,170,43
10/18/2014 09:00,17,99,57,170,44
10/18/2014 08:00,17,110,62,190,48
10/18/2014 07:00,17,110,64,200,50
10/18/2014 06:00,17,110,62,190,48
10/18/2014 05:00,17,110,62,190,48
10/18/2014 04:00,17,120,67,200,52
10/18/2014 03:00,17,110,63,190,49
10/18/2014 02:00,17,110,61,180,47
10/18/2014 01:00,17,110,63,190,49
10/18/2014 00:00,17,120,67,200,52
10/17/2014 23:00,17,110,64,200,50
10/17/2014 22:00,17,110,64,200,50
10/17/2014 21:00,17,110,64,200,50
10/17/2014 20:00,17,110,64,200,50
10/17/2014 19:00,17,110,66,200,51
10/17/2014 18:00,17,110,64,200,50
10/17/2014 17:00,17,120,67,200,52
10/17/2014 16:00,17,120,67,200,52
10/17/2014 15:00,17,110,64,200,50
10/17/2014 14:00,17,110,63,190,49
10/17/2014 13:00,17,110,63,190,49
10/17/2014 12:00,17,110,66,200,51
10/17/2014 11:00,17,110,64,200,50
10/17/2014 10:00,17,120,67,200,52
10/17/2014 09:00,17,130,73,220,57
10/17/2014 08:00,17,130,75,230,58
10/17/2014 07:00,17,130,73,220,57
10/17/2014 06:00,17,120,71,220,55
10/17/2014 05:00,17,130,72,220,56
10/17/2014 04:00,17,120,70,210,54
10/17/2014 03:00,17,120,68,210,53
10/17/2014 02:00,17,120,71,220,55
10/17/2014 01:00,17,120,68,210,53
10/17/2014 00:00,17,110,64,200,50
10/16/2014 23:00,17,120,68,210,53
10/16/2014 22:00,17,110,66,200,51
10/16/2014 21:00,17,120,68,210,53
10/16/2014 20:00,17,120,71,220,55
10/16/2014 19:00,17,120,67,200,52
10/16/2014 18:00,17,110,62,190,48
10/16/2014 17:00,17,110,61,180,47
10/16/2014 16:00,17,110,61,180,47
10/16/2014 15:00,17,110,62,190,48
10/16/2014 14:00,17,110,61,180,47
10/16/2014 13:00,17,100,59,180,46
10/16/2014 12:00,17,110,61,180,47
10/16/2014 11:00,17,110,62,190,48
10/16/2014 10:00,18,100,59,180,46
10/16/2014 09:00,18,110,64,200,50
10/16/2014 08:00,17,110,64,200,50
10/16/2014 07:00,17,110,66,200,51
10/16/2014 06:00,17,110,66,200,51
10/16/2014 05:00,17,120,71,220,55
10/16/2014 04:00,17,110,62,190,48
10/16/2014 03:00,17,110,63,190,49
10/16/2014 02:00,17,110,62,190,48
10/16/2014 01:00,17,110,64,200,50
10/16/2014 00:00,17,100,59,180,46
10/15/2014 23:00,17,100,59,180,46
10/15/2014 22:00,17,110,61,180,47
10/15/2014 21:00,17,100,58,180,45
10/15/2014 20:00,17,99,57,170,44
10/15/2014 19:00,17,95,54,170,42
10/15/2014 18:00,17,92,53,160,41
10/15/2014 17:00,17,88,50,150,39
10/15/2014 16:00,17,92,53,160,41
10/15/2014 15:00,17,88,50,150,39
10/15/2014 14:00,17,86,49,150,38
10/15/2014 13:00,17,88,50,150,39
10/15/2014 12:00,17,92,53,160,41
10/15/2014 11:00,17,100,58,180,45
10/15/2014 10:00,17,100,58,180,45
10/15/2014 09:00,17,110,61,180,47
10/15/2014 08:00,17,110,61,180,47
10/15/2014 07:00,17,110,61,180,47
10/15/2014 06:00,17,110,64,200,50
10/15/2014 05:00,17,110,63,190,49
10/15/2014 04:00,17,110,63,190,49
10/15/2014 03:00,17,120,68,210,53
10/15/2014 02:00,17,120,67,200,52
10/15/2014 01:00,17,120,67,200,52
10/15/2014 00:00,17,110,64,200,50
10/14/2014 23:00,17,110,66,200,51
10/14/2014 22:00,17,120,70,210,54
10/14/2014 21:00,17,120,67,200,52
10/14/2014 20:00,17,120,70,210,54
10/14/2014 19:00,17,120,67,200,52
10/14/2014 18:00,17,110,63,190,49
10/14/2014 17:00,17,110,62,190,48
10/14/2014 16:00,17,110,66,200,51
10/14/2014 15:00,17,110,62,190,48
10/14/2014 14:00,17,110,66,200,51
10/14/2014 13:00,17,110,66,200,51
10/14/2014 12:00,17,110,66,200,51
10/14/2014 11:00,17,110,64,200,50
10/14/2014 10:00,17,110,64,200,50
10/14/2014 09:00,17,120,70,210,54
10/14/2014 08:00,17,140,80,240,62
10/14/2014 07:00,17,140,80,240,62
10/14/2014 06:00,17,130,77,240,60
10/14/2014 05:00,17,130,75,230,58
10/14/2014 04:00,17,130,77,240,60
10/14/2014 03:00,17,140,80,240,62
10/14/2014 02:00,17,130,76,230,59
10/14/2014 01:00,17,130,76,230,59
10/14/2014 00:00,17,130,75,230,58
10/13/2014 23:00,17,120,71,220,55
10/13/2014 22:00,17,120,70,210,54
10/13/2014 21:00,17,120,71,220,55
10/13/2014 20:00,17,130,75,230,58
10/13/2014 19:00,17,130,75,230,58
10/13/2014 18:00,17,130,72,220,56
10/13/2014 17:00,17,120,71,220,55
10/13/2014 16:00,17,130,72,220,56
10/13/2014 15:00,17,130,72,220,56
10/13/2014 14:00,17,120,71,220,55
10/13/2014 13:00,17,120,71,220,55
10/13/2014 12:00,17,120,71,220,55
10/13/2014 11:00,17,120,68,210,53
10/13/2014 10:00,17,120,70,210,54
10/13/2014 09:00,17,130,75,230,58
10/13/2014 08:00,17,130,77,240,60
10/13/2014 07:00,17,140,79,240,61
10/13/2014 06:00,17,130,72,220,56
10/13/2014 05:00,17,120,68,210,53
10/13/2014 04:00,17,120,67,200,52
10/13/2014 03:00,17,120,71,220,55
10/13/2014 02:00,17,110,64,200,50
10/13/2014 01:00,17,110,62,190,48
10/13/2014 00:00,17,100,59,180,46
10/12/2014 23:00,17,100,58,180,45
10/12/2014 22:00,17,100,58,180,45
10/12/2014 21:00,17,100,58,180,45
10/12/2014 20:00,17,97,55,170,43
10/12/2014 19:00,17,95,54,170,42
10/12/2014 18:00,17,97,55,170,43
10/12/2014 17:00,17,97,55,170,43
10/12/2014 16:00,17,95,54,170,42
10/12/2014 15:00,17,92,53,160,41
10/12/2014 14:00,17,92,53,160,41
10/12/2014 13:00,17,90,52,160,40
10/12/2014 12:00,17,88,50,150,39
10/12/2014 11:00,17,86,49,150,38
10/12/2014 10:00,17,86,49,150,38
10/12/2014 09:00,17,88,50,150,39
10/12/2014 08:00,17,92,53,160,41
10/12/2014 07:00,17,88,50,150,39
10/12/2014 06:00,17,92,53,160,41
10/12/2014 05:00,17,95,54,170,42
10/12/2014 04:00,17,88,50,150,39
10/12/2014 03:00,16,92,53,160,41
10/12/2014 02:00,17,88,50,150,39
10/12/2014 01:00,16,90,52,160,40
10/12/2014 00:00,16,90,52,160,40
10/11/2014 23:00,16,88,50,150,39
10/11/2014 22:00,16,86,49,150,38
10/11/2014 21:00,16,88,50,150,39
10/11/2014 20:00,16,86,49,150,38
10/11/2014 19:00,16,77,44,130,34
10/11/2014 18:00,17,77,44,130,34
10/11/2014 17:00,17,79,45,140,35
10/11/2014 16:00,17,81,46,140,36
10/11/2014 15:00,17,84,48,150,37
10/11/2014 14:00,17,88,50,150,39
10/11/2014 13:00,17,90,52,160,40
10/11/2014 12:00,17,92,53,160,41
10/11/2014 11:00,17,92,53,160,41
10/11/2014 10:00,17,100,58,180,45
10/11/2014 09:00,17,110,62,190,48
10/11/2014 08:00,17,100,58,180,45
10/11/2014 07:00,17,100,59,180,46
10/11/2014 06:00,17,100,59,180,46
10/11/2014 05:00,17,110,61,180,47
10/11/2014 04:00,17,100,59,180,46
10/11/2014 03:00,17,110,63,190,49
10/11/2014 02:00,17,110,61,180,47
10/11/2014 01:00,17,99,57,170,44
10/11/2014 00:00,17,100,59,180,46
10/10/2014 23:00,17,99,57,170,44
10/10/2014 22:00,17,100,59,180,46
10/10/2014 21:00,17,100,59,180,46
10/10/2014 20:00,17,100,59,180,46
10/10/2014 19:00,17,100,58,180,45
10/10/2014 18:00,17,99,57,170,44
10/10/2014 17:00,17,110,61,180,47
10/10/2014 16:00,17,110,61,180,47
10/10/2014 15:00,17,110,62,190,48
10/10/2014 14:00,17,110,63,190,49
10/10/2014 13:00,17,110,63,190,49
10/10/2014 12:00,17,110,63,190,49
10/10/2014 11:00,17,110,64,200,50
10/10/2014 10:00,17,120,67,200,52
10/10/2014 09:00,17,130,72,220,56
10/10/2014 08:00,17,130,72,220,56
10/10/2014 07:00,17,130,75,230,58
10/10/2014 06:00,17,130,75,230,58
10/10/2014 05:00,17,130,72,220,56
10/10/2014 04:00,17,120,70,210,54
10/10/2014 03:00,17,120,68,210,53
10/10/2014 02:00,17,120,67,200,52
10/10/2014 01:00,17,110,62,190,48
10/10/2014 00:00,17,110,62,190,48
10/09/2014 23:00,17,110,63,190,49
10/09/2014 22:00,17,110,62,190,48
10/09/2014 21:00,17,110,66,200,51
10/09/2014 20:00,17,110,64,200,50
10/09/2014 19:00,17,100,59,180,46
10/09/2014 18:00,16,110,61,180,47
10/09/2014 17:00,16,110,62,190,48
10/09/2014 16:00,16,110,61,180,47
10/09/2014 15:00,16,110,64,200,50
10/09/2014 14:00,16,110,64,200,50
10/09/2014 13:00,16,110,63,190,49
10/09/2014 12:00,16,100,58,180,45
10/09/2014 11:00,16,100,58,180,45
10/09/2014 10:00,16,110,66,200,51
10/09/2014 09:00,16,120,68,210,53
10/09/2014 08:00,16,120,68,210,53
10/09/2014 07:00,16,120,67,200,52
10/09/2014 06:00,16,110,64,200,50
10/09/2014 05:00,16,120,70,210,54
10/09/2014 04:00,16,120,67,200,52
10/09/2014 03:00,16,110,63,190,49
10/09/2014 02:00,16,100,59,180,46
10/09/2014 01:00,16,100,58,180,45
10/09/2014 00:00,16,100,59,180,46
10/08/2014 23:00,16,100,58,180,45
10/08/2014 22:00,16,110,64,200,50
10/08/2014 21:00,17,110,66,200,51
10/08/2014 20:00,17,120,67,200,52
10/08/2014 19:00,16,110,61,180,47
10/08/2014 18:00,16,110,61,180,47
10/08/2014 17:00,17,110,62,190,48
10/08/2014 16:00,17,100,59,180,46
10/08/2014 15:00,17,110,61,180,47
10/08/2014 14:00,17,110,63,190,49
10/08/2014 13:00,17,110,66,200,51
10/08/2014 12:00,17,110,66,200,51
10/08/2014 11:00,17,110,66,200,51
10/08/2014 10:00,17,120,67,200,52
10/08/2014 09:00,17,120,70,210,54
10/08/2014 08:00,17,120,70,210,54
10/08/2014 07:00,17,130,75,230,58
10/08/2014 06:00,17,130,75,230,58
10/08/2014 05:00,17,130,72,220,56
10/08/2014 04:00,17,120,70,210,54
10/08/2014 03:00,17,110,66,200,51
10/08/2014 02:00,17,120,67,200,52
10/08/2014 01:00,17,120,68,210,53
10/08/2014 00:00,17,110,64,200,50
10/07/2014 23:00,17,110,66,200,51
10/07/2014 22:00,17,120,67,200,52
10/07/2014 21:00,17,110,66,200,51
10/07/2014 20:00,17,110,66,200,51
10/07/2014 19:00,17,110,63,190,49
10/07/2014 18:00,17,110,62,190,48
10/07/2014 17:00,17,110,61,180,47
10/07/2014 16:00,17,100,59,180,46
10/07/2014 15:00,17,100,59,180,46
10/07/2014 14:00,17,99,57,170,44
10/07/2014 13:00,17,100,59,180,46
10/07/2014 12:00,17,100,59,180,46
10/07/2014 11:00,17,110,62,190,48
10/07/2014 10:00,17,110,62,190,48
10/07/2014 09:00,17,110,64,200,50
10/07/2014 08:00,17,110,64,200,50
10/07/2014 07:00,17,110,66,200,51
10/07/2014 06:00,17,110,64,200,50
10/07/2014 05:00,17,110,66,200,51
10/07/2014 04:00,17,110,61,180,47
10/07/2014 03:00,17,99,57,170,44
10/07/2014 02:00,17,99,57,170,44
10/07/2014 01:00,17,95,54,170,42
10/07/2014 00:00,17,92,53,160,41
10/06/2014 23:00,17,92,53,160,41
10/06/2014 22:00,17,97,55,170,43
10/06/2014 21:00,17,95,54,170,42
10/06/2014 20:00,17,95,54,170,42
10/06/2014 19:00,17,92,53,160,41
10/06/2014 18:00,17,92,53,160,41
10/06/2014 17:00,17,97,55,170,43
10/06/2014 16:00,17,90,52,160,40
10/06/2014 15:00,17,90,52,160,40
10/06/2014 14:00,17,88,50,150,39
10/06/2014 13:00,17,86,49,150,38
10/06/2014 12:00,17,88,50,150,39
10/06/2014 11:00,17,90,52,160,40
10/06/2014 10:00,17,97,55,170,43
10/06/2014 09:00,17,100,59,180,46
10/06/2014 08:00,17,97,55,170,43
10/06/2014 07:00,17,90,52,160,40
10/06/2014 06:00,17,88,50,150,39
10/06/2014 05:00,17,86,49,150,38
10/06/2014 04:00,17,86,49,150,38
10/06/2014 03:00,17,81,46,140,36
10/06/2014 02:00,17,79,45,140,35
10/06/2014 01:00,17,79,45,140,35
10/06/2014 00:00,17,72,41,130,32
10/05/2014 23:00,17,72,41,130,32
10/05/2014 22:00,17,75,43,130,33
10/05/2014 21:00,17,72,41,130,32
10/05/2014 20:00,17,72,41,130,32
10/05/2014 19:00,17,72,41,130,32
10/05/2014 18:00,17,75,43,130,33
10/05/2014 17:00,17,75,43,130,33
10/05/2014 16:00,17,72,41,130,32
10/05/2014 15:00,17,72,41,130,32
10/05/2014 14:00,17,72,41,130,32
10/05/2014 13:00,17,77,44,130,34
10/05/2014 12:00,17,79,45,140,35
10/05/2014 11:00,17,79,45,140,35
10/05/2014 10:00,17,75,43,130,33
10/05/2014 09:00,17,84,48,150,37
10/05/2014 08:00,17,88,50,150,39
10/05/2014 07:00,17,84,48,150,37
10/05/2014 06:00,17,84,48,150,37
10/05/2014 05:00,17,84,48,150,37
10/05/2014 04:00,17,88,50,150,39
10/05/2014 03:00,17,88,50,150,39
10/05/2014 02:00,17,84,48,150,37
10/05/2014 01:00,17,84,48,150,37
10/05/2014 00:00,17,84,48,150,37
10/04/2014 23:00,17,86,49,150,38
10/04/2014 22:00,17,88,50,150,39
10/04/2014 21:00,17,86,49,150,38
10/04/2014 20:00,17,86,49,150,38
10/04/2014 19:00,17,84,48,150,37
10/04/2014 18:00,17,88,50,150,39
10/04/2014 17:00,17,90,52,160,40
10/04/2014 16:00,18,92,53,160,41
10/04/2014 15:00,18,95,54,170,42
10/04/2014 14:00,18,95,54,170,42
10/04/2014 13:00,18,99,57,170,44
10/04/2014 12:00,18,99,57,170,44
10/04/2014 11:00,18,99,57,170,44
10/04/2014 10:00,18,110,62,190,48
10/04/2014 09:00,19,100,59,180,46
10/04/2014 08:00,19,100,58,180,45
10/04/2014 07:00,19,110,62,190,48
10/04/2014 06:00,19,110,66,200,51
10/04/2014 05:00,19,110,62,190,48
10/04/2014 04:00,19,100,58,180,45
10/04/2014 03:00,19,100,59,180,46
10/04/2014 02:00,18,100,58,180,45
10/04/2014 01:00,18,100,59,180,46
10/04/2014 00:00,18,97,55,170,43
10/03/2014 23:00,18,97,55,170,43
10/03/2014 22:00,17,99,57,170,44
10/03/2014 21:00,17,99,57,170,44
10/03/2014 20:00,17,100,58,180,45
10/03/2014 19:00,17,100,59,180,46
10/03/2014 18:00,17,130,72,220,56
10/03/2014 17:00,17,110,64,200,50
10/03/2014 16:00,17,110,61,180,47
10/03/2014 15:00,17,110,62,190,48
10/03/2014 14:00,17,110,61,180,47
10/03/2014 13:00,17,110,64,200,50
10/03/2014 12:00,17,120,68,210,53
10/03/2014 11:00,17,120,70,210,54
10/03/2014 10:00,17,130,72,220,56
10/03/2014 09:00,17,130,76,230,59
10/03/2014 08:00,17,130,75,230,58
10/03/2014 07:00,17,130,76,230,59
10/03/2014 06:00,17,130,76,230,59
10/03/2014 05:00,17,140,79,240,61
10/03/2014 04:00,17,140,81,250,63
10/03/2014 03:00,18,140,81,250,63
10/03/2014 02:00,17,140,79,240,61
10/03/2014 01:00,18,130,76,230,59
10/03/2014 00:00,18,150,84,250,65
10/02/2014 23:00,18,150,84,250,65
10/02/2014 22:00,17,140,82,250,64
10/02/2014 21:00,17,140,80,240,62
10/02/2014 20:00,17,140,81,250,63
10/02/2014 19:00,17,130,77,240,60
10/02/2014 18:00,17,140,79,240,61
10/02/2014 17:00,17,140,80,240,62
10/02/2014 16:00,17,140,81,250,63
10/02/2014 15:00,17,140,81,250,63
10/02/2014 14:00,17,140,79,240,61
10/02/2014 13:00,17,130,77,240,60
10/02/2014 12:00,17,140,79,240,61
10/02/2014 11:00,17,140,81,250,63
10/02/2014 10:00,17,140,80,240,62
10/02/2014 09:00,17,140,81,250,63
10/02/2014 08:00,17,150,84,250,65
10/02/2014 07:00,18,150,87,270,68
10/02/2014 06:00,18,160,90,270,70
10/02/2014 05:00,18,160,91,280,71
10/02/2014 04:00,18,150,84,250,65
10/02/2014 03:00,18,140,81,250,63
10/02/2014 02:00,18,130,77,240,60
10/02/2014 01:00,18,130,77,240,60
10/02/2014 00:00,18,130,73,220,57
10/01/2014 23:00,18,130,73,220,57
10/01/2014 22:00,17,120,71,220,55
10/01/2014 21:00,18,130,73,220,57
10/01/2014 20:00,17,120,71,220,55
10/01/2014 19:00,17,130,72,220,56
10/01/2014 18:00,17,120,71,220,55
10/01/2014 17:00,17,120,71,220,55
10/01/2014 16:00,17,130,72,220,56
10/01/2014 15:00,17,120,71,220,55
10/01/2014 14:00,17,130,75,230,58
10/01/2014 13:00,17,130,75,230,58
10/01/2014 12:00,17,130,76,230,59
10/01/2014 11:00,17,140,80,240,62
10/01/2014 10:00,17,150,87,270,68
10/01/2014 09:00,17,160,90,270,70
10/01/2014 08:00,17,150,87,270,68
10/01/2014 07:00,17,170,96,290,75
10/01/2014 06:00,17,150,87,270,68
10/01/2014 05:00,17,160,91,280,71
10/01/2014 04:00,17,160,93,280,72
10/01/2014 03:00,17,150,86,260,67
10/01/2014 02:00,17,150,86,260,67
10/01/2014 01:00,17,150,84,250,65
10/01/2014 00:00,17,150,85,260,66
09/30/2014 23:00,17,160,90,270,70
09/30/2014 22:00,17,160,90,270,70
09/30/2014 21:00,17,150,85,260,66
09/30/2014 20:00,17,150,87,270,68
09/30/2014 19:00,17,150,86,260,67
09/30/2014 18:00,17,140,82,250,64
09/30/2014 17:00,17,140,82,250,64
09/30/2014 16:00,17,150,86,260,67
09/30/2014 15:00,17,140,82,250,64
09/30/2014 14:00,17,140,81,250,63
09/30/2014 13:00,17,140,81,250,63
09/30/2014 12:00,17,140,81,250,63
09/30/2014 11:00,17,160,90,270,70
09/30/2014 10:00,17,150,87,270,68
09/30/2014 09:00,17,160,94,290,73
09/30/2014 08:00,17,180,100,310,79
09/30/2014 07:00,17,180,100,310,79
09/30/2014 06:00,17,170,96,290,75
09/30/2014 05:00,17,160,90,270,70
09/30/2014 04:00,17,150,86,260,67
09/30/2014 03:00,17,150,86,260,67
09/30/2014 02:00,17,140,82,250,64
09/30/2014 01:00,17,150,85,260,66
09/30/2014 00:00,17,140,80,240,62
09/29/2014 23:00,17,140,80,240,62
09/29/2014 22:00,17,140,80,240,62
09/29/2014 21:00,17,140,81,250,63
09/29/2014 20:00,17,140,80,240,62
09/29/2014 19:00,17,130,76,230,59
09/29/2014 18:00,17,130,72,220,56
